epoch,epoch_time,step,test_acc,train_loss_epoch,train_loss_step,val_acc,val_loss
0,,2599,,,0.0006737037329003215,,
0,,2649,,,0.18100012838840485,,
0,,2651,,,,0.9952910542488098,0.017328260466456413
0,55.02177429199219,2651,,0.04829354211688042,,,
1,,2699,,,0.009788515977561474,,
1,,2749,,,0.008967160247266293,,
1,,2799,,,0.03916201740503311,,
1,,2849,,,0.0015709804138168693,,
1,,2899,,,0.005909264553338289,,
1,,2949,,,0.00824117474257946,,
1,,2999,,,0.06594965606927872,,
1,,3049,,,0.025394387543201447,,
1,,3099,,,0.0008904588175937533,,
1,,3149,,,0.002537825843319297,,
1,,3199,,,0.004156468436121941,,
1,,3249,,,0.002989193657413125,,
1,,3299,,,0.003249778412282467,,
1,,3349,,,0.0055056121200323105,,
1,,3399,,,0.0014366903342306614,,
1,,3449,,,0.012174674309790134,,
1,,3499,,,0.00471084238961339,,
1,,3549,,,0.01915253885090351,,
1,,3599,,,0.008334605023264885,,
1,,3649,,,0.06557165831327438,,
1,,3699,,,0.035763923078775406,,
1,,3749,,,0.01684953272342682,,
1,,3799,,,0.010672351345419884,,
1,,3849,,,0.11123472452163696,,
1,,3899,,,0.0074356934055686,,
1,,3949,,,0.008343975991010666,,
1,,3999,,,0.003005300648510456,,
1,,4049,,,0.011355438269674778,,
1,,4099,,,0.006265461444854736,,
1,,4149,,,0.07814188301563263,,
1,,4199,,,0.007644008379429579,,
1,,4249,,,0.03909267112612724,,
1,,4299,,,0.0019681775011122227,,
1,,4349,,,0.0019784176256507635,,
1,,4399,,,0.0037299625109881163,,
1,,4449,,,0.004640855360776186,,
1,,4499,,,0.0008190551307052374,,
1,,4549,,,0.01101229153573513,,
1,,4599,,,0.0012434518430382013,,
1,,4649,,,0.015461958944797516,,
1,,4699,,,0.04607999697327614,,
1,,4749,,,0.0009541960898786783,,
1,,4799,,,0.002515486441552639,,
1,,4849,,,0.0017571529606357217,,
1,,4899,,,0.06777959316968918,,
1,,4949,,,0.007210020441561937,,
1,,4999,,,0.003650362603366375,,
1,,5049,,,0.014929274097084999,,
1,,5099,,,0.1346263885498047,,
1,,5149,,,0.0027647647075355053,,
1,,5199,,,0.00037482546758838,,
1,,5249,,,0.0019207902951166034,,
1,,5299,,,0.035310275852680206,,
1,,5303,,,,0.995792031288147,0.012943723239004612
1,56.02853012084961,5303,,0.0255336482077837,,,
2,,5349,,,0.013279609382152557,,
2,,5399,,,0.003920894581824541,,
2,,5449,,,0.022810980677604675,,
2,,5499,,,0.00064155797008425,,
2,,5549,,,0.00035182712599635124,,
2,,5599,,,0.0015744161792099476,,
2,,5649,,,0.0007324921316467226,,
2,,5699,,,0.00021896908583585173,,
2,,5749,,,0.0014947372255846858,,
2,,5799,,,0.0006592000718228519,,
2,,5849,,,0.022292861714959145,,
2,,5899,,,0.021520571783185005,,
2,,5949,,,0.03146257996559143,,
2,,5999,,,0.023196686059236526,,
2,,6049,,,0.06973437964916229,,
2,,6099,,,0.031055724248290062,,
2,,6149,,,0.01909097656607628,,
2,,6199,,,0.001447550836019218,,
2,,6249,,,0.0070007797330617905,,
2,,6299,,,0.04261282831430435,,
2,,6349,,,0.003086791606619954,,
2,,6399,,,0.00043081463081762195,,
2,,6449,,,0.026653392240405083,,
2,,6499,,,0.004748315084725618,,
2,,6549,,,0.003317742608487606,,
2,,6599,,,0.006274092942476273,,
2,,6649,,,0.012454016134142876,,
2,,6699,,,0.0003305677091702819,,
2,,6749,,,0.0045798043720424175,,
2,,6799,,,0.00039739918429404497,,
2,,6849,,,0.018202366307377815,,
2,,6899,,,0.0038470737636089325,,
2,,6949,,,0.18399570882320404,,
2,,6999,,,0.004566023126244545,,
2,,7049,,,0.00015560066094622016,,
2,,7099,,,0.0009535900899209082,,
2,,7149,,,0.0017077712109312415,,
2,,7199,,,0.00031144238892011344,,
2,,7249,,,0.08010535687208176,,
2,,7299,,,0.0011442301329225302,,
2,,7349,,,0.02610951103270054,,
2,,7399,,,0.0029477712232619524,,
2,,7449,,,0.00023366005916614085,,
2,,7499,,,0.08094994723796844,,
2,,7549,,,0.0016729214694350958,,
2,,7599,,,0.03283359110355377,,
2,,7649,,,0.0009354383801110089,,
2,,7699,,,0.0010709285270422697,,
2,,7749,,,0.004202325828373432,,
2,,7799,,,0.004580443259328604,,
2,,7849,,,0.0007384909549728036,,
2,,7899,,,0.007152695674449205,,
2,,7949,,,0.1139388382434845,,
2,,7955,,,,0.9961927533149719,0.012639205902814865
2,56.109710693359375,7955,,0.020199889317154884,,,
3,,7956,0.995002269744873,,,,
