epoch,epoch_time,step,test_acc,train_loss_epoch,train_loss_step,val_acc,val_loss
2,,5849,,,0.0008111841161735356,,
2,,5899,,,0.002953622955828905,,
2,,5949,,,0.004464285913854837,,
2,,5999,,,0.046826399862766266,,
2,,6049,,,0.011526104994118214,,
2,,6099,,,0.0030055465176701546,,
2,,6149,,,0.018544623628258705,,
2,,6199,,,0.005139685235917568,,
2,,6249,,,0.0020221173763275146,,
2,,6299,,,0.0005614770343527198,,
2,,6349,,,0.006166531704366207,,
2,,6399,,,0.0004974311450496316,,
2,,6449,,,0.0008107474423013628,,
2,,6499,,,6.195816968102008e-05,,
2,,6549,,,0.014543446712195873,,
2,,6599,,,0.00023147460888139904,,
2,,6649,,,0.00013701188436243683,,
2,,6699,,,0.011320591904222965,,
2,,6749,,,0.003961031325161457,,
2,,6799,,,0.03704965114593506,,
2,,6849,,,0.012758675962686539,,
2,,6899,,,0.001874926034361124,,
2,,6949,,,0.0015296363271772861,,
2,,6999,,,0.0029184496961534023,,
2,,7049,,,0.11702512204647064,,
2,,7099,,,0.00015963701298460364,,
2,,7149,,,0.0022590116132050753,,
2,,7199,,,0.00021791808831039816,,
2,,7249,,,0.002361526945605874,,
2,,7299,,,0.04310259222984314,,
2,,7349,,,0.004268380347639322,,
2,,7399,,,0.035279665142297745,,
2,,7449,,,0.0005994607927277684,,
2,,7499,,,0.003112840699031949,,
2,,7549,,,0.0025718873366713524,,
2,,7599,,,0.00312419724650681,,
2,,7649,,,0.002663142280653119,,
2,,7699,,,0.0002155017718905583,,
2,,7749,,,0.0015431020874530077,,
2,,7799,,,0.0007592856418341398,,
2,,7849,,,0.005821906961500645,,
2,,7899,,,0.011338900774717331,,
2,,7949,,,0.0008515242370776832,,
2,,7955,,,,0.9961927533149719,0.012602175585925579
2,55.50405502319336,7955,,0.019640697166323662,,,
3,,7956,0.9962744116783142,,,,
