epoch,epoch_time,step,test_acc,train_loss_epoch,train_loss_step,val_acc,val_loss
1,,3899,,,0.00033046494354493916,,
1,,3949,,,0.03080855682492256,,
1,,3999,,,0.007385415490716696,,
1,,4049,,,0.015599391423165798,,
1,,4099,,,0.007106191944330931,,
1,,4149,,,0.00428380211815238,,
1,,4199,,,0.004423440899699926,,
1,,4249,,,0.006679062265902758,,
1,,4299,,,0.05034082755446434,,
1,,4349,,,0.004071693401783705,,
1,,4399,,,0.02199106477200985,,
1,,4449,,,0.007595967501401901,,
1,,4499,,,0.01823187991976738,,
1,,4549,,,0.0027033647056668997,,
1,,4599,,,0.06647374480962753,,
1,,4649,,,0.036171264946460724,,
1,,4699,,,0.03722383454442024,,
1,,4749,,,0.02066562883555889,,
1,,4799,,,0.0062021613121032715,,
1,,4849,,,0.02400255762040615,,
1,,4899,,,0.007138042710721493,,
1,,4949,,,0.02916095033288002,,
1,,4999,,,0.001898696762509644,,
1,,5049,,,0.00539058493450284,,
1,,5099,,,0.0030325273983180523,,
1,,5149,,,0.0020910240709781647,,
1,,5199,,,0.0007395966094918549,,
1,,5249,,,0.0066336956806480885,,
1,,5299,,,0.0008908448508009315,,
1,,5303,,,,0.9943893551826477,0.015653327107429504
1,55.87228012084961,5303,,0.024531418457627296,,,
2,,5349,,,0.12105128914117813,,
2,,5399,,,0.00017629936337471008,,
2,,5449,,,0.00047344088670797646,,
2,,5499,,,0.0004978963988833129,,
2,,5549,,,0.0001908267440740019,,
2,,5599,,,0.005664914846420288,,
2,,5649,,,0.024808701127767563,,
2,,5699,,,0.0017272519180551171,,
2,,5749,,,0.007674314547330141,,
2,,5799,,,0.002442446071654558,,
2,,5849,,,0.00185393076390028,,
2,,5899,,,0.0018431476783007383,,
2,,5949,,,0.0004772468819282949,,
2,,5999,,,0.0007362085161730647,,
2,,6049,,,0.015733856707811356,,
2,,6099,,,0.24532917141914368,,
2,,6149,,,0.0011410836596041918,,
2,,6199,,,0.007494552060961723,,
2,,6249,,,0.0774325281381607,,
2,,6299,,,0.00585405807942152,,
2,,6349,,,0.001622823067009449,,
2,,6399,,,0.003984673414379358,,
2,,6449,,,0.000871417170856148,,
2,,6499,,,0.0006733985501341522,,
2,,6549,,,0.0015314274933189154,,
2,,6599,,,0.003272537374868989,,
2,,6649,,,0.003935907501727343,,
2,,6699,,,0.002692594425752759,,
2,,6749,,,0.005748324561864138,,
2,,6799,,,0.010571296326816082,,
2,,6849,,,0.0031287134625017643,,
2,,6899,,,0.0017935902578756213,,
2,,6949,,,0.0037084431387484074,,
2,,6999,,,0.23820364475250244,,
2,,7049,,,0.001692177844233811,,
2,,7099,,,0.002762650605291128,,
2,,7149,,,0.0021724870894104242,,
2,,7199,,,0.0022239969111979008,,
2,,7249,,,0.0002893117780331522,,
2,,7299,,,0.011490382254123688,,
2,,7349,,,0.004662908148020506,,
2,,7399,,,0.025245526805520058,,
2,,7449,,,0.0003296382783446461,,
2,,7499,,,0.00290028378367424,,
2,,7549,,,0.011390864849090576,,
2,,7599,,,0.00023627339396625757,,
2,,7649,,,0.01943506859242916,,
2,,7699,,,0.09875218570232391,,
2,,7749,,,0.050994712859392166,,
2,,7799,,,0.0013100828509777784,,
2,,7849,,,0.0007739968714304268,,
2,,7899,,,0.0021030947100371122,,
2,,7949,,,0.0012528724037110806,,
2,,7955,,,,0.9958921670913696,0.013402881100773811
2,55.72962951660156,7955,,0.018258392810821533,,,
3,,7956,0.9953657388687134,,,,
